ID	GENE	GENE_SIZE	GC_CONTENT	
ENSG00000171492	LRRC8D	115597	40.31	
ENSG00000171495	MROH2B	73325	39.4	
ENSG00000171496	OR1L8	929	47.85	
ENSG00000171497	PPID	14262	38.97	
ENSG00000171501	OR1N2	2061	41.61	
ENSG00000171502	COL24A1	427710	36.41	
ENSG00000171503	ETFDH	37498	38.19	
ENSG00000171505	OR1N1	938	50.37	
ENSG00000171509	RXFP1	338061	37.72	
ENSG00000171517	LPAR3	81611	41.6	
ENSG00000171522	PTGER4	14237	42.72	
ENSG00000171530	TBCA	177614	39.32	
ENSG00000171532	NEUROD2	6241	60.3	
ENSG00000171533	MAP6	82202	44.55	
ENSG00000171540	OTP	10976	48.47	
ENSG00000171551	ECEL1	8001	64.78	
ENSG00000171552	BCL2L1	59537	48.2	
ENSG00000171557	FGG	8833	37.19	
ENSG00000171560	FGA	7640	40.02	
ENSG00000171561	OR2AT4	1041	52.59	
ENSG00000171564	FGB	8130	35.09	
ENSG00000171566	PLRG1	15429	34.71	
ENSG00000171570	RAB4B-EGLN2	29956	54.22	
ENSG00000171574	ZNF584	16823	51.81	
ENSG00000171587	DSCAM	836140	40.93	
ENSG00000171595	DNAI2	40637	50.42	
ENSG00000171596	NMUR1	7335	55.96	
ENSG00000171603	CLSTN1	95500	47.37	
ENSG00000171604	CXXC5	36583	58.2	
ENSG00000171606	ZNF274	30533	47.52	
ENSG00000171608	PIK3CD	77382	51.33	
ENSG00000171611	PTCRA	9846	50.98	
ENSG00000171612	SLC25A33	45697	45.5	
ENSG00000171617	ENC1	14018	45.65	
ENSG00000171621	SPSB1	76652	54.29	
ENSG00000171631	P2RY6	34112	52.28	
ENSG00000171634	BPTF	158854	40.86	
ENSG00000171643	S100Z	71649	43.71	
ENSG00000171649	ZIK1	15321	47.45	
ENSG00000171657	GPR82	5980	35.19	
ENSG00000171658	NMRAL2P	20929	44.6	
ENSG00000171659	GPR34	8304	38.35	
ENSG00000171671	SHANK2-AS3	2325	52.49	
ENSG00000171680	PLEKHG5	53969	58.85	
ENSG00000171681	ATF7IP	137303	36.1	
ENSG00000171695	LKAAEAR1	979	75.2	
ENSG00000171700	RGS19	6807	63.53	
ENSG00000171703	TCEA2	22511	61.58	
ENSG00000171711	DEFB4A	2082	43.64	
ENSG00000171714	ANO5	90181	34.49	
ENSG00000171720	HDAC3	15994	45.27	
ENSG00000171722	C1orf111	3667	51.83	
ENSG00000171723	GPHN	674396	36.43	
ENSG00000171724	VAT1L	191577	44.33	
ENSG00000171729	TMEM51	67948	48.41	
ENSG00000171735	CAMTA1	984382	48	
ENSG00000171747	LGALS4	11693	52.31	
ENSG00000171757	LRRC34	19558	38.99	
ENSG00000171759	PAH	121525	41.55	
ENSG00000171763	SPATA5L1	19088	41.47	
ENSG00000171766	GATM	41203	40.25	
ENSG00000171772	SYCE1	15934	51.63	
ENSG00000171773	NXNL1	5529	50.83	
ENSG00000171777	RASGRP4	17254	53.51	
ENSG00000171786	NHLH1	5781	50.12	
ENSG00000171790	SLFNL1	7640	57.34	
ENSG00000171791	BCL2	196782	42.74	
ENSG00000171792	RHNO1	13265	47.54	
ENSG00000171793	CTPS1	33230	45.27	
ENSG00000171794	UTF1	1284	76.96	
ENSG00000171798	KNDC1	65965	59.29	
ENSG00000171804	WDR87	21854	46.97	
ENSG00000171806	METTL18	2437	40.77	
ENSG00000171811	CFAP46	134431	55.43	
ENSG00000171812	COL8A2	29984	55.63	
ENSG00000171813	PWWP2B	20695	62.25	
ENSG00000171815	PCDHB1	8209	40.05	
ENSG00000171817	ZNF540	62691	39.56	
ENSG00000171819	ANGPTL7	6640	46.39	
ENSG00000171823	FBXL14	28172	46.18	
ENSG00000171824	EXOSC10	33263	46.38	
ENSG00000171827	ZNF570	21067	41.65	
ENSG00000171840	NINJ2	99483	48.05	
ENSG00000171843	MLLT3	280878	37.12	
ENSG00000171847	FAM90A1	6358	54.22	
ENSG00000171848	RRM2	9091	45.64	
ENSG00000171853	TRAPPC12	105419	47.39	
ENSG00000171855	IFNB1	858	42.03	
ENSG00000171858	RPS21	1404	59.5	
ENSG00000171860	C3AR1	8169	42.03	
ENSG00000171861	MRM3	10236	48.63	
ENSG00000171862	PTEN	108817	35.77	
ENSG00000171863	RPS7	5714	44.76	
ENSG00000171864	PRND	6550	46.36	
ENSG00000171865	RNASEH1	13823	45.37	
ENSG00000171867	PRNP	15354	41.96	
ENSG00000171872	KLF17	16290	45.36	
ENSG00000171873	ADRA1D	28443	51.58	
ENSG00000171877	FRMD5	324491	41.23	
ENSG00000171885	AQP4	13780	40.03	
ENSG00000171889	MIR31HG	104027	37.5	
ENSG00000171903	CYP4F11	22500	46.03	
ENSG00000171914	TLN2	454105	43.6	
ENSG00000171916	LGALS9C	18208	52.98	
ENSG00000171928	TVP23B	25719	41.13	
ENSG00000171931	FBXW10	35325	45.41	
ENSG00000171936	OR10H3	950	49.63	
ENSG00000171940	ZNF217	42842	44.04	
ENSG00000171942	OR10H2	1040	57.16	
ENSG00000171943	SRGAP2C	208012	41.92	
ENSG00000171944	OR52A5	950	41.85	
ENSG00000171951	SCG2	5563	36.25	
ENSG00000171953	ATPAF2	61800	49.63	
ENSG00000171954	CYP4F22	43824	49.26	
ENSG00000171956	FOXB1	57508	41.12	
ENSG00000171960	PPIH	18333	43.8	
ENSG00000171962	DRC3	44076	50.24	
ENSG00000171970	ZNF57	17578	46.26	
ENSG00000171984	C20orf196	113519	43.35	
ENSG00000171987	C11orf40	6397	43.44	
ENSG00000171988	JMJD1C	354629	38.11	
ENSG00000171989	LDHAL6B	1692	42.47	
ENSG00000171992	SYNPO	58140	52.53	
ENSG00000171999	OR52P2P	954	53.61	
ENSG00000172000	ZNF556	16110	46.63	
ENSG00000172005	MAL	28319	52.06	
ENSG00000172006	ZNF554	15899	51.01	
ENSG00000172007	RAB33B	23377	41.25	
ENSG00000172009	THOP1	30347	59.11	
ENSG00000172014	ANKRD20A4	43748	36.2	
ENSG00000172016	REG3A	2750	49.07	
ENSG00000172020	GAP43	98166	38.61	
ENSG00000172023	REG1B	2989	43.48	
ENSG00000172031	EPHX4	33554	38.35	
ENSG00000172037	LAMB2	12004	57.34	
ENSG00000172046	USP19	12892	56.09	
ENSG00000172053	QARS	9203	53.42	
ENSG00000172057	ORMDL3	6560	57.09	
ENSG00000172058	SERF1A	17865	43.62	
ENSG00000172059	KLF11	11987	50.79	
ENSG00000172061	LRRC15	14496	52.68	
ENSG00000172062	SMN1	28912	42.22	
ENSG00000172071	EIF2AK3	70835	38.57	
ENSG00000172073	TEX37	4933	46.33	
ENSG00000172081	MOB3A	25635	55.7	
ENSG00000172086	KRCC1	28524	38.55	
ENSG00000172113	NME6	8421	47.93	
ENSG00000172115	CYCS	5270	43.01	
ENSG00000172116	CD8B	46585	46.84	
ENSG00000172123	SLFN12	22223	37.97	
ENSG00000172137	CALB2	31725	49.04	
ENSG00000172139	SLC9C1	153371	37.24	
ENSG00000172146	OR1A1	929	47.42	
ENSG00000172148	OR7A2P	929	47.63	
ENSG00000172150	OR1A2	929	45.27	
ENSG00000172154	OR8I2	932	42.66	
ENSG00000172155	LCE1D	1430	51.99	
ENSG00000172156	CCL11	2666	43.76	
ENSG00000172159	FRMD3	295556	41.56	
ENSG00000172164	SNTB1	277528	40.4	
ENSG00000172167	MTBP	96733	35.31	
ENSG00000172171	TEFM	9484	43.17	
ENSG00000172172	MRPL13	64641	35.86	
ENSG00000172175	MALT1	83091	38.97	
ENSG00000172179	PRL	10257	38.07	
ENSG00000172183	ISG20	20330	52.19	
ENSG00000172186	HMGN1P35	593	41.41	
ENSG00000172188	OR4C11	1044	40.67	
ENSG00000172197	MBOAT1	110254	42.01	
ENSG00000172199	OR8U1	929	43.87	
ENSG00000172201	ID4	3298	53.08	
ENSG00000172208	OR4X2	1024	48.49	
ENSG00000172209	GPR22	5641	30.79	
ENSG00000172215	CXCR6	7420	45.53	
ENSG00000172216	CEBPB	1955	66.16	
ENSG00000172232	AZU1	6921	58.64	
ENSG00000172236	TPSAB1	1858	67.08	
ENSG00000172238	ATOH1	2211	52.35	
ENSG00000172239	PAIP1	31491	38.36	
ENSG00000172243	CLEC7A	13481	37.42	
ENSG00000172244	C5orf34	28444	37.92	
ENSG00000172247	C1QTNF4	4995	59.43	
ENSG00000172250	SERHL	11981	55.56	
ENSG00000172260	NEGR1	886794	34.95	
ENSG00000172262	ZNF131	126845	44.17	
ENSG00000172264	MACROD2	2057828	37.94	
ENSG00000172269	DPAGT1	11828	50.74	
ENSG00000172270	BSG	12216	62.58	
ENSG00000172273	HINFP	14457	48.01	
ENSG00000172283	PRYP4	12520	41.27	
ENSG00000172288	CDY1	2740	41.19	
ENSG00000172289	OR10V1	1041	46.83	
ENSG00000172292	CERS6	319275	39.32	
ENSG00000172294	CSPG4P4Y	5361	56.51	
ENSG00000172296	SPTLC3	160124	39.89	
ENSG00000172297	GOLGA2P3Y	6011	54.14	
ENSG00000172301	COPRS	7473	49.04	
ENSG00000172315	TP53RK	5414	45.1	
ENSG00000172318	B3GALT1	5093	39.22	
ENSG00000172320	OR5A1	1050	51	
ENSG00000172322	CLEC12A	44378	39.56	
ENSG00000172324	OR5A2	1033	47.29	
ENSG00000172331	BPGM	33005	39.66	
ENSG00000172336	POP7	1442	59.81	
ENSG00000172339	ALG14	98538	40.5	
ENSG00000172340	SUCLG2	294154	39.38	
ENSG00000172342	CSPG4P3Y	5361	56.49	
ENSG00000172345	STARD5	15130	48.35	
ENSG00000172346	CSDC2	16978	55.8	
ENSG00000172348	RCAN2	271236	39.65	
ENSG00000172349	IL16	154483	43.65	
ENSG00000172350	ABCG4	13641	54.49	
ENSG00000172352	CDY1B	2790	41.35	
ENSG00000172354	GNB2	5643	65.91	
ENSG00000172361	CFAP53	39329	41.2	
ENSG00000172362	OR5B12	1053	43.07	
ENSG00000172365	OR5B2	1048	44.52	
ENSG00000172366	MCRIP2	11657	62.73	
ENSG00000172367	PDZD3	4766	57.77	
ENSG00000172375	C2CD2L	16346	52.4	
ENSG00000172377	OR9I1	944	49.1	
ENSG00000172379	ARNT2	193587	45.48	
ENSG00000172380	GNG12	132001	41.55	
ENSG00000172382	PRSS27	8133	61.19	
ENSG00000172399	MYOZ2	52005	36.64	
ENSG00000172403	SYNPO2	210559	38.36	
ENSG00000172404	DNAJB7	2577	36.66	
ENSG00000172409	CLP1	12876	47.28	
ENSG00000172410	INSL5	3515	37.34	
ENSG00000172421	EFCAB3	72538	40.21	
ENSG00000172425	TTC36	3725	53.95	
ENSG00000172426	RSPH9	27553	50.65	
ENSG00000172428	COPS9	10244	54.66	
ENSG00000172432	GTPBP2	23846	46.56	
ENSG00000172456	FGGY	514009	40.3	
ENSG00000172457	OR9G4	984	45.18	
ENSG00000172458	IL17D	20971	52.71	
ENSG00000172459	OR5AR1	1025	45.91	
ENSG00000172460	PRSS30P	3176	61.95	
ENSG00000172461	FUT9	199628	35.22	
ENSG00000172464	OR5AP2	1005	43.34	
ENSG00000172465	TCEAL1	2249	50.67	
ENSG00000172466	ZNF24	13270	39.65	
ENSG00000172468	HSFY1	42292	39.22	
ENSG00000172469	MANEA	31914	33.8	
ENSG00000172476	RAB40A	20359	39.11	
ENSG00000172478	C2orf54	10841	62.73	
ENSG00000172482	AGXT	12023	61.68	
ENSG00000172487	OR8J1	1073	40.41	
ENSG00000172489	OR5T3	1022	38.81	
ENSG00000172493	AFF1	206052	41.19	
ENSG00000172497	ACOT12	64174	40.74	
ENSG00000172500	FIBP	4798	55.12	
ENSG00000172508	CARNS1	10639	62.67	
ENSG00000172519	OR10H5	1131	57.42	
ENSG00000172524	TRIM40	12628	42.67	
ENSG00000172530	BANP	128074	51.17	
ENSG00000172531	PPP1CA	23000	61.16	
ENSG00000172534	HCFC1	24254	59.51	
ENSG00000172538	FAM170B	2854	49.77	
ENSG00000172543	CTSW	3932	59.12	
ENSG00000172548	NIPAL4	14698	47.87	
ENSG00000172551	MUCL1	27874	37.09	
ENSG00000172554	SNTG2	416745	42.84	
ENSG00000172568	FNDC9	4121	45.39	
ENSG00000172572	PDE3A	315136	35.95	
ENSG00000172575	RASGRP1	77472	41.82	
ENSG00000172578	KLHL6	68158	45.23	
ENSG00000172586	CHCHD1	1605	45.52	
ENSG00000172590	MRPL52	5158	47.12	
ENSG00000172594	SMPDL3A	20671	40.47	
ENSG00000172602	RND1	8753	52.12	
ENSG00000172613	RAD9A	80539	52.03	
ENSG00000172638	EFEMP2	7151	60.57	
ENSG00000172640	OR10AD1	1304	50.5	
ENSG00000172650	AGAP5	23874	42.24	
ENSG00000172661	FAM21C	65761	42.53	
ENSG00000172663	TMEM134	7562	56.67	
ENSG00000172667	ZMAT3	55056	40.73	
ENSG00000172671	ZFAND4	57279	37.95	
ENSG00000172673	THEMIS	210559	35.12	
ENSG00000172680	MOS	1040	61	
ENSG00000172687	ZNF738	20372	40.08	
ENSG00000172689	MS4A10	15957	51.97	
ENSG00000172716	SLFN11	23396	39.26	
ENSG00000172717	FAM71D	39157	41.17	
ENSG00000172724	CCL19	1710	55.23	
ENSG00000172725	CORO1B	8311	64.53	
ENSG00000172728	FUT10	102598	43.12	
ENSG00000172731	LRRC20	83680	49.41	
ENSG00000172732	MUS81	10527	60.2	
ENSG00000172733	PURG	37913	36.48	
ENSG00000172738	TMEM217	45975	43.72	
ENSG00000172742	OR4D9	944	48.04	
ENSG00000172746	RPL12P13	810	51.79	
ENSG00000172748	ZNF596	15205	39.86	
ENSG00000172752	COL6A5	139328	38.71	
ENSG00000172757	CFL1	39004	50.18	
ENSG00000172765	TMCC1	245784	39.37	
ENSG00000172766	NAA16	65825	37.34	
ENSG00000172769	OR5B3	945	42.49	
ENSG00000172771	EFCAB12	27330	49.22	
ENSG00000172772	OR10W1	1468	46.9	
ENSG00000172775	FAM192A	33650	41.93	
ENSG00000172780	RAB43	35232	50.78	
ENSG00000172782	FADS6	16482	53.87	
ENSG00000172785	CBWD1	58109	36.26	
ENSG00000172789	HOXC5	2505	58.82	
ENSG00000172794	RAB37	76757	49.21	
ENSG00000172795	DCP2	44268	37.79	
ENSG00000172799	ZBTB8OSP2	503	42.46	
ENSG00000172803	SNX32	23255	49.57	
ENSG00000172809	RPL38	7073	48.98	
ENSG00000172817	CYP7B1	210998	37.55	
ENSG00000172818	OVOL1	10197	60.16	
ENSG00000172819	RARG	22413	56.33	
ENSG00000172824	CES4A	21169	51.15	
ENSG00000172828	CES3	13911	55.03	
ENSG00000172830	SSH3	9159	61.26	
ENSG00000172831	CES2	10652	55.49	
ENSG00000172840	PDP2	17165	48.25	
ENSG00000172845	SP3	59243	37.7	
ENSG00000172850	LSM2	9580	48.17	
ENSG00000172867	KRT2	7606	49.9	
ENSG00000172869	DMXL1	211366	37.58	
ENSG00000172878	METAP1D	82847	40.05	
ENSG00000172888	ZNF621	49807	41.97	
ENSG00000172889	EGFL7	13822	67.31	
ENSG00000172890	NADSYN1	70998	49.97	
ENSG00000172893	DHCR7	24675	51.71	
ENSG00000172900		40822	49.7	
ENSG00000172901	LVRN	65165	37.71	
ENSG00000172912	COX6B1P3	609	48.03	
ENSG00000172915	NBEA	730735	35.01	
ENSG00000172922	RNASEH2C	6051	55.83	
ENSG00000172927	MYEOV	73588	49.11	
ENSG00000172932	ANKRD13D	13938	53.51	
ENSG00000172935	MRGPRF	9014	60.12	
ENSG00000172936	MYD88	4544	54.39	
ENSG00000172938	MRGPRD	965	59.73	
ENSG00000172939	OXSR1	90399	38.67	
ENSG00000172940	SLC22A13	12503	49.78	
ENSG00000172943	PHF8	112282	43.07	
ENSG00000172954	LCLAT1	196999	37.54	
ENSG00000172955	ADH6	16899	37.38	
ENSG00000172965	MIR4435-2HG	298750	44.65	
ENSG00000172967	XKR3	38287	35.87	
ENSG00000172969	FRG2C	2890	44.34	
ENSG00000172971	UNC93B3	4343	57.57	
ENSG00000172974		880	45.06	
ENSG00000172977	KAT5	7608	55.16	
ENSG00000172985	SH3RF3	375284	48.6	
ENSG00000172986	GXYLT2	110065	43.26	
ENSG00000172987	HPSE2	778785	38.42	
ENSG00000172992	DCAKD	37769	51.25	
ENSG00000172995	ARPP21	155551	36.61	
ENSG00000173011	TADA2B	16053	56.73	
ENSG00000173013	CCDC96	2090	57.44	
ENSG00000173020	GRK2	20146	61.02	
ENSG00000173039	RELA	9498	55.62	
ENSG00000173040	EVC2	166776	45.06	
ENSG00000173041	ZNF680	43222	38.98	
ENSG00000173064	HECTD4	222251	43.29	
ENSG00000173065	FAM222B	99254	45.72	
ENSG00000173068	BNC2	461340	38.9	
ENSG00000173077	1-Dec	260826	40	
ENSG00000173080	RXFP4	1239	61.69	
ENSG00000173083	HPSE	42692	41.22	
ENSG00000173085	COQ2	23378	39.35	
ENSG00000173093	CCDC63	60766	47.84	
ENSG00000173110	HSPA6	2370	58.41	
ENSG00000173113	TRMT112	1624	56.49	
ENSG00000173114	LRRN3	34448	34.94	
ENSG00000173120	KDM2A	138818	42.99	
ENSG00000173124	ACSM6	34728	39.78	
ENSG00000173137	ADCK5	20141	57.52	
ENSG00000173141	MRPL57	2439	50	
ENSG00000173145	NOC3L	29733	37.01	
ENSG00000173153	ESRRA	11171	57.05	
ENSG00000173156	RHOD	15195	55.63	
ENSG00000173157	ADAMTS20	198055	35.33	
ENSG00000173163	COMMD1	258523	41.05	
ENSG00000173166	RAPH1	141065	39.16	
ENSG00000173171	MTX1	5125	55.87	
ENSG00000173175	ADCY5	167462	51.27	
ENSG00000173193	PARP14	50222	40.97	
ENSG00000173198	CYSLTR1	56227	38.17	
ENSG00000173200	PARP15	61445	40.52	
ENSG00000173207	CKS1B	4596	44.4	
ENSG00000173208	ABCD2	69718	34.95	
ENSG00000173209	AHSA2	13785	44.61	
ENSG00000173210	ABLIM3	119059	44.42	
ENSG00000173212	MAB21L3	23485	43.49	
ENSG00000173213	TUBB8P12	2167	60.93	
ENSG00000173214	MFSD4B	11819	43.27	
ENSG00000173218	VANGL1	56271	45.32	
ENSG00000173221	GLRX	71686	41.1	
ENSG00000173226	IQCB1	65316	36.52	
ENSG00000173227	SYT12	44085	53.68	
ENSG00000173230	GOLGB1	86568	38.07	
ENSG00000173231	TERF1P1	1180	41.74	
ENSG00000173237	C11orf86	1727	59.9	
ENSG00000173239	LIPM	17816	39.37	
ENSG00000173250	GPR151	3087	39.99	
ENSG00000173253	DMRT2	7694	48.27	
ENSG00000173258	ZNF483	52685	42.33	
ENSG00000173261	PLAC8L1	19983	41.2	
ENSG00000173262	SLC2A14	78636	45.1	
ENSG00000173264	GPR137	19438	56.27	
ENSG00000173267	SNCG	4642	61.4	
ENSG00000173269	MMRN2	33941	55.09	
ENSG00000173272	MZT2A	27843	51.73	
ENSG00000173273	TNKS	226432	37.08	
ENSG00000173275	ZNF449	18356	37.9	
ENSG00000173276	ZBTB21	23556	42.8	
ENSG00000173281	PPP1R3B	15319	46.01	
ENSG00000173285	OR10K1	941	48.09	
ENSG00000173295	FAM86B3P	16270	52.58	
ENSG00000173302	GPR148	1266	57.46	
ENSG00000173320	STOX2	225504	42.67	
ENSG00000173327	MAP3K11	17627	57.13	
ENSG00000173334	TRIB1	8084	51.37	
ENSG00000173335	CST9	3466	49.87	
ENSG00000173338	KCNK7	3141	60.41	
ENSG00000173349	SFT2D3	3734	48.54	
ENSG00000173357		9849	34.89	
ENSG00000173366		10109	60.17	
ENSG00000173369	C1QB	8776	51.13	
ENSG00000173372	C1QA	3102	56.78	
ENSG00000173376	NDNF	37408	38.85	
ENSG00000173389	IQCF1	8459	44.11	
ENSG00000173391	OLR1	13837	38.78	
ENSG00000173401	GLIPR1L1	35921	33.87	
ENSG00000173402	DAG1	66915	47.51	
ENSG00000173404	INSM1	2828	63.13	
ENSG00000173406	DAB1	1551956	40.83	
ENSG00000173409	ARV1	21614	41.75	
ENSG00000173418	NAA20	16539	41.08	
ENSG00000173421	CCDC36	59676	45.92	
ENSG00000173431	RNASE8	633	54.26	
ENSG00000173432	SAA1	3803	50.5	
ENSG00000173436	MINOS1	32844	42.96	
ENSG00000173442	EHBP1L1	16612	60.62	
ENSG00000173451	THAP2	17630	37.49	
ENSG00000173452	TMEM196	54288	35.08	
ENSG00000173456	RNF26	2786	59.17	
ENSG00000173457	PPP1R14B	2461	65.56	
ENSG00000173464	RNASE11	26325	44.99	
ENSG00000173465	SSSCA1	3512	61.32	
ENSG00000173467	AGR3	22582	35.19	
ENSG00000173473	SMARCC1	196834	41.6	
ENSG00000173480	ZNF417	16314	45.26	
ENSG00000173482	PTPRM	840079	40.1	
ENSG00000173486	FKBP2	3129	63.61	
ENSG00000173503	LTA	2272	57.85	
ENSG00000173511	VEGFB	4255	61.25	
ENSG00000173517	PEAK1	319488	38.12	
ENSG00000173530	TNFRSF10D	28442	45.29	
ENSG00000173531	MST1	5554	60.67	
ENSG00000173535	TNFRSF10C	33082	45.61	
ENSG00000173540	GMPPB	7107	61.13	
ENSG00000173542	MOB1B	120123	40.16	
ENSG00000173545	ZNF622	14273	40.67	
ENSG00000173546	CSPG4	38526	59.29	
ENSG00000173548	SNX33	14395	56.2	
ENSG00000173557	C2orf70	16950	53.01	
ENSG00000173559	NABP1	18591	38.76	
ENSG00000173567	ADGRF3	38644	45.62	
ENSG00000173572	NLRP13	40637	43.4	
ENSG00000173575	CHD2	127816	39.49	
ENSG00000173578	XCR1	10718	44.75	
ENSG00000173581	CCDC106	12099	61.17	
ENSG00000173585	CCR9	16673	43.96	
ENSG00000173588	CEP83	153539	37.69	
ENSG00000173597	SULT1B1	66799	37.28	
ENSG00000173598	NUDT4	30263	41.97	
ENSG00000173599	PC	110143	51.92	
ENSG00000173610	UGT2A1	64832	34.09	
ENSG00000173611	SCAI	200898	40.94	
ENSG00000173612	GPRC6A	36952	37.23	
ENSG00000173614	NMNAT1	42073	46.13	
ENSG00000173621	LRFN4	3828	70.38	
ENSG00000173626	TRAPPC3L	50621	37.78	
ENSG00000173627	APOBEC4	6912	38.77	
ENSG00000173638	SLC19A1	50839	59.34	
ENSG00000173641	HSPB7	5566	61.04	
ENSG00000173653	RCE1	3711	60.51	
ENSG00000173660	UQCRH	13145	46.3	
ENSG00000173662	TAS1R1	24576	52.51	
ENSG00000173673	HES3	1386	65.97	
ENSG00000173674	EIF1AX	17326	38.58	
ENSG00000173678	SPDYE2B	11073	51.28	
ENSG00000173679	OR1L1	1082	41.92	
ENSG00000173681	CXorf23	57438	39.56	
ENSG00000173692	PSMD1	115963	37.87	
ENSG00000173698	ADGRG2	133328	42.96	
ENSG00000173699	SPATA3	28934	48.07	
ENSG00000173702	MUC13	48377	42.72	
ENSG00000173705	SUSD5	69173	41.61	
ENSG00000173706	HEG1	90248	44.98	
ENSG00000173714	WFIKKN2	7698	57.81	
ENSG00000173715	C11orf80	98877	42.68	
ENSG00000173726	TOMM20	19600	41.67	
ENSG00000173727		11462	46.85	
ENSG00000173728	C1orf100	37028	44.83	
ENSG00000173744	AGFG1	89062	37.09	
ENSG00000173757	STAT5B	77539	43.63	
ENSG00000173762	CD7	2734	65.81	
ENSG00000173769	TOPAZ1	90212	36.64	
ENSG00000173786	CNP	10990	54.63	
ENSG00000173801	JUP	32327	54.96	
ENSG00000173805	HAP1	16902	54.47	
ENSG00000173809	TDRD12	109827	44.86	
ENSG00000173810	PPIAP7	488	44.79	
ENSG00000173811	CCDC13-AS1	14193	49.73	
ENSG00000173812	EIF1	3783	49.15	
ENSG00000173818	ENDOV	22921	56.47	
ENSG00000173821	RNF213	137920	49.93	
ENSG00000173825	TIGD3	2846	63.44	
ENSG00000173826	KCNH6	25643	55.94	
ENSG00000173838	10-Mar	107030	46.16	
ENSG00000173846	PLK3	5765	59.69	
ENSG00000173848	NET1	45912	37.02	
ENSG00000173852	DPY19L1	109395	37.49	
ENSG00000173862		2475	51.09	
ENSG00000173867		51804	45.67	
ENSG00000173868	PHOSPHO1	7404	56.65	
ENSG00000173875	ZNF791	22922	45.22	
ENSG00000173876	TUBB7P	2348	60.83	
ENSG00000173889	PHC3	95017	37.75	
ENSG00000173890	GPR160	47474	42.37	
ENSG00000173894	CBX2	9851	58.13	
ENSG00000173898	SPTBN2	43978	55.04	
ENSG00000173905	GOLIM4	87298	38.33	
ENSG00000173908	KRT28	7756	41.72	
ENSG00000173914	RBM4B	12923	43.9	
ENSG00000173915	USMG5	7425	43.23	
ENSG00000173917	HOXB2	4095	56.71	
ENSG00000173918	C1QTNF1	26974	54.12	
ENSG00000173926	3-Mar	163094	40.98	
ENSG00000173928	SWSAP1	2266	53.77	
ENSG00000173930	SLCO4C1	62563	35	
ENSG00000173933	RBM4	28065	45.16	
ENSG00000173947	PIFO	6725	42.28	
ENSG00000173950	XXYLT1	202888	48.89	
ENSG00000173954	SNURFL	342	48.4	
ENSG00000173960	UBXN2A	77624	42.94	
ENSG00000173966		674	60.3	
ENSG00000173976	RAX2	3132	64.32	
ENSG00000173988	LRRC63	65423	36.65	
ENSG00000173991	TCAP	2368	62.39	
ENSG00000173992	CCS	13198	51.72	
ENSG00000174004	NRROS	22318	50.53	
ENSG00000174007	CEP19	6016	42.45	
ENSG00000174010	KLHL15	43466	41.85	
ENSG00000174013	FBXO45	20448	41.25	
ENSG00000174015	SPERT	12248	45.44	
ENSG00000174016	FAM46D	109807	37.26	
ENSG00000174021	GNG5	8240	40.66	
ENSG00000174028	FAM3C2	1009	46.24	
ENSG00000174032	SLC25A30	25139	42.94	
ENSG00000174038	C9orf131	4896	50.83	
ENSG00000174059	CD34	30430	45.46	
ENSG00000174080	CTSF	5378	58.67	
ENSG00000174099	MSRB3	209601	37.17	
ENSG00000174106	LEMD3	78756	35.54	
ENSG00000174109	C16orf91	1056	56.95	
ENSG00000174123	TLR10	10751	38.76	
ENSG00000174125	TLR1	66140	40.78	
ENSG00000174130	TLR6	33102	39.76	
ENSG00000174132	FAM174A	51436	35.6	
ENSG00000174136	RGMB	29993	43.29	
ENSG00000174137	FAM53A	66387	56.75	
ENSG00000174145	NWD2	205245	38.88	
ENSG00000174151	CYB561D1	8880	52.44	
ENSG00000174156	GSTA3	13046	42.26	
ENSG00000174165	ZDHHC24	25601	52.31	
ENSG00000174171		5782	56.32	
ENSG00000174173	TRMT10C	4584	41.24	
ENSG00000174175	SELP	41344	40.48	
ENSG00000174177	CTU2	8923	60.96	
ENSG00000174197	MGA	151857	40.41	
ENSG00000174206	C12orf66	35980	39.91	
ENSG00000174225	ARL13A	21121	44.49	
ENSG00000174226	SNX31	90533	42.91	
ENSG00000174227	PIGG	40986	49.98	
ENSG00000174231	PRPF8	34253	48.87	
ENSG00000174233	ADCY6	22843	54.36	
ENSG00000174236	REP15	1077	41.47	
ENSG00000174238	PITPNA	45098	49.88	
ENSG00000174243	DDX23	23078	49.66	
ENSG00000174255	ZNF80	2947	41.82	
ENSG00000174276	ZNHIT2	1305	67.92	
ENSG00000174279	EVX2	6441	53.4	
ENSG00000174282	ZBTB4	24897	54.92	
ENSG00000174292	TNK1	9240	57.99	
ENSG00000174306	ZHX3	139224	41.13	
ENSG00000174307	PHLDA3	4854	57.71	
ENSG00000174325	DIRC1	55949	34.06	
ENSG00000174326	SLC16A11	2293	66.96	
ENSG00000174327	SLC16A13	4046	55.87	
ENSG00000174332	GLIS1	231869	50.72	
ENSG00000174339	OR2Y1	1057	50.66	
ENSG00000174343	CHRNA9	19888	42.93	
ENSG00000174348	PODN	23450	56.02	
ENSG00000174353	STAG3L3	36226	50.45	
ENSG00000174358	SLC6A19	23522	59.81	
ENSG00000174365	SNHG11	4343	53.2	
ENSG00000174370	C11orf45	6470	52.14	
ENSG00000174371	EXO1	47181	39.58	
ENSG00000174373	RALGAPA1	270952	36.27	
ENSG00000174384	PMS2P6	11732	42.51	
